Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:13,004523,8027B1260,004523,8027B1260,476124.88,US Dollar,476124.88,US Dollar,Reinvestment,0
2022/09/01 00:10,001457,8027AEDF0,001457,8027AEDF0,10.38,US Dollar,10.38,US Dollar,Reinvestment,0
2022/09/01 00:10,003698,8027AEE90,003698,8027AEE90,19.84,US Dollar,19.84,US Dollar,Reinvestment,0
2022/09/01 00:05,01467,800407B10,01420,8027B3EE0,4369776.12,US Dollar,4369776.12,US Dollar,Cheque,0
2022/09/01 00:19,01467,800407B10,01420,8027B3EE0,20654072.00,US Dollar,20654072.00,US Dollar,Cash,0
2022/09/01 00:15,011471,8027B3CF0,0221374,80E7A2C70,11.87,US Dollar,11.87,US Dollar,Credit Card,0
2022/09/01 00:03,00513,8027B1BB0,00513,8027B1BB0,272726.20,US Dollar,272726.20,US Dollar,Reinvestment,0
2022/09/01 00:03,036035,8027B3920,036035,8027B3920,17277.97,US Dollar,17277.97,US Dollar,Reinvestment,0
2022/09/01 00:22,01601,8027B4B60,01601,8027B4B60,6535.49,US Dollar,6535.49,US Dollar,Reinvestment,0
2022/09/01 00:29,025637,80247F9E0,025637,80247F9E0,4291.47,US Dollar,4291.47,US Dollar,Reinvestment,0
2022/09/01 00:16,025637,80247F9E0,025637,80247F9E0,7.46,US Dollar,7.46,US Dollar,Reinvestment,0
2022/09/01 00:03,003242,8027B56A0,003242,8027B56A0,59925.83,US Dollar,59925.83,US Dollar,Reinvestment,0
2022/09/01 00:16,015723,8027B56F0,015723,8027B56F0,1236.17,US Dollar,1236.17,US Dollar,Reinvestment,0
2022/09/01 00:02,004523,8027B58D0,004523,8027B58D0,386.16,US Dollar,386.16,US Dollar,Reinvestment,0
2022/09/01 00:11,022736,8027B6F60,022736,8027B6F60,655061.43,US Dollar,655061.43,US Dollar,Reinvestment,0
2022/09/01 00:19,001,8027B6970,001,8027B6970,4137305.97,US Dollar,4137305.97,US Dollar,Reinvestment,0
2022/09/01 00:01,011405,8027B9DE0,011405,8027B9DE0,34.66,US Dollar,34.66,US Dollar,Reinvestment,0
2022/09/01 00:04,002627,8027B9D90,002627,8027B9D90,19.51,US Dollar,19.51,US Dollar,Reinvestment,0
2022/09/01 00:27,003420,8027BA360,003420,8027BA360,2632.69,US Dollar,2632.69,US Dollar,Reinvestment,0
2022/09/01 00:21,001244,8027BB520,001244,8027BB520,11.22,US Dollar,11.22,US Dollar,Reinvestment,0
2022/09/01 00:29,004403,8027BBA90,004403,8027BBA90,138314.56,US Dollar,138314.56,US Dollar,Reinvestment,0
2022/09/01 00:12,00795,8027BC380,00795,8027BC380,8.04,US Dollar,8.04,US Dollar,Reinvestment,0
2022/09/01 00:06,001853,8013874E0,015730,8027BCC90,6024.42,US Dollar,6024.42,US Dollar,Cheque,0
2022/09/01 00:00,001853,8013874E0,015730,8027BCC90,5790.51,US Dollar,5790.51,US Dollar,Credit Card,0
2022/09/01 00:06,013264,8027BDB10,013264,8027BDB10,3.58,US Dollar,3.58,US Dollar,Reinvestment,0
2022/09/01 00:09,01674,8027BFBF0,01674,8027BFBF0,110278.70,US Dollar,110278.70,US Dollar,Reinvestment,0
2022/09/01 00:04,01292,8027BF500,01292,8027BF500,2223003.69,US Dollar,2223003.69,US Dollar,Reinvestment,0
2022/09/01 00:01,035067,8027BF960,035067,8027BF960,1702.79,US Dollar,1702.79,US Dollar,Reinvestment,0
2022/09/01 00:12,01292,8027BF500,01292,8027BF500,22.48,US Dollar,22.48,US Dollar,Reinvestment,0
2022/09/01 00:23,01292,8027BF5A0,0118453,80C0B6D00,22.99,US Dollar,22.99,US Dollar,Credit Card,0
2022/09/01 00:14,010,8027C0B60,010,8027C0B60,55513.68,US Dollar,55513.68,US Dollar,Reinvestment,0
2022/09/01 00:17,023842,8022A9D70,010,8027C0B60,110907.86,US Dollar,110907.86,US Dollar,Cheque,0
2022/09/01 00:01,023842,8022A9D70,010,8027C0B60,10289.92,US Dollar,10289.92,US Dollar,Credit Card,0
2022/09/01 00:10,023842,8022A9D70,010,8027C0B60,162887.70,US Dollar,162887.70,US Dollar,ACH,0
2022/09/01 00:15,013145,8027C12A0,013145,8027C12A0,253493.92,US Dollar,253493.92,US Dollar,Reinvestment,0
2022/09/01 00:21,001457,8027C1C40,001457,8027C1C40,3455.93,US Dollar,3455.93,US Dollar,Reinvestment,0
2022/09/01 00:25,031128,8027C1C90,001457,8027C1C40,69.70,US Dollar,69.70,US Dollar,Cheque,0
2022/09/01 00:14,00513,8027C1CE0,00513,8027C1CE0,24.26,US Dollar,24.26,US Dollar,Reinvestment,0
2022/09/01 00:13,002385,8027C2EA0,002385,8027C2EA0,4.78,US Dollar,4.78,US Dollar,Reinvestment,0
2022/09/01 00:04,070,100428660,006075,8027C4120,43618.49,US Dollar,43618.49,US Dollar,Cheque,0
2022/09/01 00:07,070,100428660,006075,8027C4120,18259.23,US Dollar,18259.23,US Dollar,Cash,0
2022/09/01 00:25,010,800300840,006075,8027C4120,788.44,US Dollar,788.44,US Dollar,Cheque,0
2022/09/01 00:14,010,800300840,006075,8027C4120,6161.76,US Dollar,6161.76,US Dollar,Credit Card,0
2022/09/01 00:12,014549,8027C3F30,001411,8027C42A0,3682620.00,US Dollar,3682620.00,US Dollar,Cheque,0
2022/09/01 00:08,001411,8027C42A0,0020898,80B493720,11.06,US Dollar,11.06,US Dollar,Credit Card,0
2022/09/01 00:26,001411,8027C5540,001411,8027C5540,407830.43,US Dollar,407830.43,US Dollar,Reinvestment,0
2022/09/01 00:15,001411,8027C5540,001411,8027C5540,24.51,US Dollar,24.51,US Dollar,Reinvestment,0
2022/09/01 00:21,015980,8027C5E10,015980,8027C5E10,19.05,US Dollar,19.05,US Dollar,Reinvestment,0
2022/09/01 00:00,012735,801782E50,012735,801782E50,132974.10,US Dollar,132974.10,US Dollar,Reinvestment,0
2022/09/01 00:11,012735,801782E50,016224,8027C60F0,39263072.02,US Dollar,39263072.02,US Dollar,Cheque,0
2022/09/01 00:01,016224,8027C60F0,005836,8062692A0,95.47,US Dollar,95.47,US Dollar,Credit Card,0
2022/09/01 00:01,006179,8027C5370,006179,8027C5370,1991580.13,US Dollar,1991580.13,US Dollar,Reinvestment,0
2022/09/01 00:04,011157,8027C57B0,011157,8027C57B0,914.27,US Dollar,914.27,US Dollar,Reinvestment,0
2022/09/01 00:26,011157,8027C57B0,011157,8027C57B0,19.84,US Dollar,19.84,US Dollar,Reinvestment,0
2022/09/01 00:06,001047,8027C4FB0,001047,8027C4FB0,273147.08,US Dollar,273147.08,US Dollar,Reinvestment,0
2022/09/01 00:01,023842,8027CBBB0,023842,8027CBBB0,69746.92,US Dollar,69746.92,US Dollar,Reinvestment,0
2022/09/01 00:04,023842,8027CBBB0,023842,8027CBBB0,12.56,US Dollar,12.56,US Dollar,Reinvestment,0
2022/09/01 00:24,010,8027CC6B0,010,8027CC6B0,8.08,US Dollar,8.08,US Dollar,Reinvestment,0
2022/09/01 00:18,004866,8027CCF20,004866,8027CCF20,9563.29,US Dollar,9563.29,US Dollar,Reinvestment,0
2022/09/01 00:06,004866,8027CCF20,004866,8027CCF20,11.40,US Dollar,11.40,US Dollar,Reinvestment,0
2022/09/01 00:19,016333,8027CDF20,016333,8027CDF20,24.13,US Dollar,24.13,US Dollar,Reinvestment,0
2022/09/01 00:13,021174,8027CF700,021174,8027CF700,3691.64,US Dollar,3691.64,US Dollar,Reinvestment,0
2022/09/01 00:27,070,100428660,013037,8027CF570,2580728.42,US Dollar,2580728.42,US Dollar,Cheque,0
2022/09/01 00:14,013037,8027CF570,013037,8027CF570,4.38,US Dollar,4.38,US Dollar,Reinvestment,0
2022/09/01 00:12,011296,80081B730,023885,8027CFB40,9076.94,US Dollar,9076.94,US Dollar,Cheque,0
2022/09/01 00:00,023885,8027CFB40,023885,8027CFB40,12.02,US Dollar,12.02,US Dollar,Reinvestment,0
2022/09/01 00:29,012,8027CFF20,012,8027CFF20,24088.76,US Dollar,24088.76,US Dollar,Reinvestment,0
2022/09/01 00:06,001,80196A3A0,012,8027CFF20,88227.09,US Dollar,88227.09,US Dollar,Cheque,0
2022/09/01 00:24,001,80196A3A0,012,8027CFF20,9999.21,US Dollar,9999.21,US Dollar,Cash,0
2022/09/01 00:00,012,8027CFF20,012,8027CFF20,20.91,US Dollar,20.91,US Dollar,Reinvestment,0
2022/09/01 00:05,025547,8027CF970,025547,8027CF970,1344.74,US Dollar,1344.74,US Dollar,Reinvestment,0
2022/09/01 00:07,013327,8027D0280,013327,8027D0280,135.86,US Dollar,135.86,US Dollar,Reinvestment,0
2022/09/01 00:17,031265,8027D0730,025547,8027CF970,0.06,US Dollar,0.06,US Dollar,Cheque,0
2022/09/01 00:03,025075,8027D1330,025075,8027D1330,23.22,US Dollar,23.22,US Dollar,Reinvestment,0
2022/09/01 00:05,006129,8027D1A30,006129,8027D1A30,16.36,US Dollar,16.36,US Dollar,Reinvestment,0
2022/09/01 00:03,004726,8027D27B0,004726,8027D27B0,23.54,US Dollar,23.54,US Dollar,Reinvestment,0
2022/09/01 00:06,016136,8027D2BF0,016136,8027D2BF0,590.44,US Dollar,590.44,US Dollar,Reinvestment,0
2022/09/01 00:29,016136,8027D2BF0,016136,8027D2BF0,12.25,US Dollar,12.25,US Dollar,Reinvestment,0
2022/09/01 00:14,031021,8027D3E40,031021,8027D3E40,305.91,US Dollar,305.91,US Dollar,Reinvestment,0
2022/09/01 00:12,01292,8027D3D00,01292,8027D3D00,12.03,US Dollar,12.03,US Dollar,Reinvestment,0
2022/09/01 00:11,004726,8027D33F0,004726,8027D33F0,2060339.21,US Dollar,2060339.21,US Dollar,Reinvestment,0
2022/09/01 00:24,005140,8027D3530,005140,8027D3530,1329.69,US Dollar,1329.69,US Dollar,Reinvestment,0
2022/09/01 00:01,022828,8027D3580,022828,8027D3580,8.70,US Dollar,8.70,US Dollar,Reinvestment,0
2022/09/01 00:15,006276,8027D3AF0,006276,8027D3AF0,234.18,US Dollar,234.18,US Dollar,Reinvestment,0
2022/09/01 00:13,005140,8027D3530,005140,8027D3530,14.20,US Dollar,14.20,US Dollar,Reinvestment,0
2022/09/01 00:10,011107,8027D35D0,0127390,8133EAB10,104.84,US Dollar,104.84,US Dollar,Credit Card,0
2022/09/01 00:13,025547,8027D36C0,002845,803FA2FE0,37.43,US Dollar,37.43,US Dollar,Credit Card,0
2022/09/01 00:21,022205,8027D5590,022205,8027D5590,23.97,US Dollar,23.97,US Dollar,Reinvestment,0
2022/09/01 00:09,002454,8027D5A40,002454,8027D5A40,13.93,US Dollar,13.93,US Dollar,Reinvestment,0
2022/09/01 00:26,011157,801E8F250,005394,8027D6740,276.02,US Dollar,276.02,US Dollar,Cheque,0
2022/09/01 00:01,011157,801E8F250,005394,8027D6740,542.42,US Dollar,542.42,US Dollar,Credit Card,0
2022/09/01 00:00,005394,8027D6740,005394,8027D6740,24.67,US Dollar,24.67,US Dollar,Reinvestment,0
2022/09/01 00:20,011405,8027D7530,011405,8027D7530,3.73,US Dollar,3.73,US Dollar,Reinvestment,0
2022/09/01 00:11,023885,8027D6DC0,023885,8027D6DC0,2176.23,US Dollar,2176.23,US Dollar,Reinvestment,0
2022/09/01 00:27,023537,8027D8780,023537,8027D8780,477894.63,US Dollar,477894.63,US Dollar,Reinvestment,0
2022/09/01 00:21,012,800DC5CC0,023537,8027D8780,60380.07,US Dollar,60380.07,US Dollar,Cheque,0
2022/09/01 00:29,012,800DC5CC0,023537,8027D8780,29838.72,US Dollar,29838.72,US Dollar,Credit Card,0
2022/09/01 00:19,012,800DC5CC0,023537,8027D8780,149930.42,US Dollar,149930.42,US Dollar,Cash,0
2022/09/01 00:18,022164,8027D8FA0,022164,8027D8FA0,9.26,US Dollar,9.26,US Dollar,Reinvestment,0
2022/09/01 00:16,002952,8027D8D60,002952,8027D8D60,627404.13,US Dollar,627404.13,US Dollar,Reinvestment,0
2022/09/01 00:05,002952,8027D8D60,003229,8027D96F0,2408329.00,US Dollar,2408329.00,US Dollar,Cheque,0
2022/09/01 00:16,002952,8027D8D60,002952,8027D8D60,18.60,US Dollar,18.60,US Dollar,Reinvestment,0
2022/09/01 00:28,003229,8027D96F0,014433,803417F80,114.00,US Dollar,114.00,US Dollar,Credit Card,0
2022/09/01 00:25,022736,8027DA940,022736,8027DA940,12860.95,US Dollar,12860.95,US Dollar,Reinvestment,0
2022/09/01 00:16,011813,801229D90,021611,8027DA750,712061.77,US Dollar,712061.77,US Dollar,Cheque,0
2022/09/01 00:02,011813,801229D90,021611,8027DA750,16719.67,US Dollar,16719.67,US Dollar,Credit Card,0
2022/09/01 00:12,011813,801229D90,021611,8027DA750,18370.19,US Dollar,18370.19,US Dollar,ACH,0
2022/09/01 00:11,021611,8027DA750,021611,8027DA750,9.62,US Dollar,9.62,US Dollar,Reinvestment,0
2022/09/01 00:20,01688,8027DF560,01688,8027DF560,108550.20,US Dollar,108550.20,US Dollar,Reinvestment,0
2022/09/01 00:10,01688,8027DF560,01688,8027DF560,8.19,US Dollar,8.19,US Dollar,Reinvestment,0
2022/09/01 00:04,022736,8027DF650,022736,8027DF650,5.42,US Dollar,5.42,US Dollar,Reinvestment,0
2022/09/01 00:27,023842,8024A5A80,001244,8027EBA10,105918.89,US Dollar,105918.89,US Dollar,Cheque,0
2022/09/01 00:23,023842,8027FB7E0,023842,8027FB7E0,111252.01,US Dollar,111252.01,US Dollar,Reinvestment,0
2022/09/01 00:04,01674,8027D5FD0,01674,8027D5FD0,874.54,US Dollar,874.54,US Dollar,Reinvestment,0
2022/09/01 00:10,003242,8027D6460,003242,8027D6460,213.74,US Dollar,213.74,US Dollar,Reinvestment,0
2022/09/01 00:17,016031,8027D64B0,016031,8027D64B0,34760.18,US Dollar,34760.18,US Dollar,Reinvestment,0
2022/09/01 00:27,036751,8027D8370,036751,8027D8370,2762.94,US Dollar,2762.94,US Dollar,Reinvestment,0
2022/09/01 00:04,031907,8027D84F0,031907,8027D84F0,1217.72,US Dollar,1217.72,US Dollar,Reinvestment,0
2022/09/01 00:05,023402,8027FBA30,023402,8027FBA30,577.19,US Dollar,577.19,US Dollar,Reinvestment,0
2022/09/01 00:10,003242,8027D6460,003242,8027D6460,17.65,US Dollar,17.65,US Dollar,Reinvestment,0
2022/09/01 00:26,002991,8027D8590,002991,8027D8590,15.53,US Dollar,15.53,US Dollar,Reinvestment,0
2022/09/01 00:12,014433,8027D9DA0,014433,8027D9DA0,16.74,US Dollar,16.74,US Dollar,Reinvestment,0
2022/09/01 00:01,001411,8027DB0C0,001411,8027DB0C0,23.21,US Dollar,23.21,US Dollar,Reinvestment,0
2022/09/01 00:16,003698,8027D1840,003698,8027D1840,123.32,US Dollar,123.32,US Dollar,Reinvestment,0
2022/09/01 00:22,014099,8027D1D90,014099,8027D1D90,929.76,US Dollar,929.76,US Dollar,Reinvestment,0
2022/09/01 00:27,01467,8008C3BE0,014099,8027D1D90,385136334.60,US Dollar,385136334.60,US Dollar,Cheque,0
2022/09/01 00:16,01467,8008C3BE0,014099,8027D1D90,5896.50,US Dollar,5896.50,US Dollar,Credit Card,0
2022/09/01 00:20,01467,8008C3BE0,014099,8027D1D90,9780590.67,US Dollar,9780590.67,US Dollar,Wire,0
2022/09/01 00:15,011813,801347310,002947,8027FCFA0,171325.81,US Dollar,171325.81,US Dollar,Cheque,0
2022/09/01 00:13,011813,801347310,002947,8027FCFA0,7451.38,US Dollar,7451.38,US Dollar,Wire,0
2022/09/01 00:21,016031,8027FDB50,016031,8027FDB50,185035.16,US Dollar,185035.16,US Dollar,Reinvestment,0
2022/09/01 00:06,070,100428660,016031,8027FDB50,250770.31,US Dollar,250770.31,US Dollar,Cheque,0
2022/09/01 00:02,070,100428660,016031,8027FDB50,17144.99,US Dollar,17144.99,US Dollar,Credit Card,0
2022/09/01 00:27,070,100428660,016031,8027FDB50,125809.00,US Dollar,125809.00,US Dollar,Cash,0
2022/09/01 00:06,023842,8027FE620,023842,8027FE620,17.20,US Dollar,17.20,US Dollar,Reinvestment,0
2022/09/01 00:13,011318,8027FEC60,011318,8027FEC60,319545.02,US Dollar,319545.02,US Dollar,Reinvestment,0
2022/09/01 00:16,021550,8027FED50,021550,8027FED50,35178.29,US Dollar,35178.29,US Dollar,Reinvestment,0
2022/09/01 00:02,023402,8027FEDF0,023402,8027FEDF0,88.80,US Dollar,88.80,US Dollar,Reinvestment,0
2022/09/01 00:04,00513,8027FECB0,00513,8027FECB0,24.60,US Dollar,24.60,US Dollar,Reinvestment,0
2022/09/01 00:20,025637,8027FED00,01588,800696D50,13.00,US Dollar,13.00,US Dollar,Credit Card,0
2022/09/01 00:11,023402,8027FEDF0,023402,8027FEDF0,10.88,US Dollar,10.88,US Dollar,Reinvestment,0
2022/09/01 00:11,01601,800347980,016136,802800080,16184.83,US Dollar,16184.83,US Dollar,Cheque,0
2022/09/01 00:22,01601,800347980,016136,802800080,21724.78,US Dollar,21724.78,US Dollar,ACH,0
2022/09/01 00:03,00908,802800500,00908,802800500,19.87,US Dollar,19.87,US Dollar,Reinvestment,0
2022/09/01 00:08,001068,802800D40,001068,802800D40,17559.44,US Dollar,17559.44,US Dollar,Reinvestment,0
2022/09/01 00:04,001241,801154CF0,001241,801154CF0,113387.40,US Dollar,113387.40,US Dollar,Reinvestment,0
2022/09/01 00:01,00701,802801AD0,00701,802801AD0,162715.53,US Dollar,162715.53,US Dollar,Reinvestment,0
2022/09/01 00:04,021940,80280D9D0,021940,80280D9D0,7.10,US Dollar,7.10,US Dollar,Reinvestment,0
2022/09/01 00:18,016224,802779C50,016224,802779C50,21.90,US Dollar,21.90,US Dollar,Reinvestment,0
2022/09/01 00:22,022828,80280D4E0,022828,80280D4E0,5453222.94,US Dollar,5453222.94,US Dollar,Reinvestment,0
2022/09/01 00:01,035295,80280E290,035295,80280E290,722.05,US Dollar,722.05,US Dollar,Reinvestment,0
2022/09/01 00:20,022828,80280D4E0,022828,80280D4E0,10.92,US Dollar,10.92,US Dollar,Reinvestment,0
2022/09/01 00:17,004726,802816D30,004726,802816D30,4.27,US Dollar,4.27,US Dollar,Reinvestment,0
2022/09/01 00:23,001,802817110,001,802817110,25748.72,US Dollar,25748.72,US Dollar,Reinvestment,0
2022/09/01 00:12,006129,802817980,006129,802817980,13819.91,US Dollar,13819.91,US Dollar,Reinvestment,0
2022/09/01 00:03,001244,8024A4FA0,006129,802817980,40.77,US Dollar,40.77,US Dollar,Cheque,0
2022/09/01 00:03,001244,8024A4FA0,006129,802817980,34.35,US Dollar,34.35,US Dollar,Credit Card,0
2022/09/01 00:26,001244,8024A4FA0,006129,802817980,4.57,US Dollar,4.57,US Dollar,ACH,0
2022/09/01 00:04,003698,802818020,003698,802818020,48804.17,US Dollar,48804.17,US Dollar,Reinvestment,0
2022/09/01 00:15,011471,802818720,011471,802818720,626.80,US Dollar,626.80,US Dollar,Reinvestment,0
2022/09/01 00:29,00908,8028187C0,00908,8028187C0,646.74,US Dollar,646.74,US Dollar,Reinvestment,0
2022/09/01 00:09,032258,802818860,002824,802818540,299.56,US Dollar,299.56,US Dollar,ACH,0
2022/09/01 00:22,006129,802818F30,006129,802818F30,752.85,US Dollar,752.85,US Dollar,Reinvestment,0
2022/09/01 00:08,021258,802819460,021258,802819460,17.58,US Dollar,17.58,US Dollar,Reinvestment,0
2022/09/01 00:26,006010,802816340,006010,802816340,14984.02,US Dollar,14984.02,US Dollar,Reinvestment,0
2022/09/01 00:25,032578,802816480,032578,802816480,4481.12,US Dollar,4481.12,US Dollar,Reinvestment,0
2022/09/01 00:08,031093,802817650,025981,802816660,30740.57,US Dollar,30740.57,US Dollar,ACH,0
2022/09/01 00:07,002991,802817C20,002991,802817C20,2949.11,US Dollar,2949.11,US Dollar,Reinvestment,0
2022/09/01 00:23,010,802819AE0,010,802819AE0,64.77,US Dollar,64.77,US Dollar,Reinvestment,0
2022/09/01 00:22,004403,802819EF0,004403,802819EF0,5854.77,US Dollar,5854.77,US Dollar,Reinvestment,0
2022/09/01 00:26,023833,802816200,023833,802816200,14.56,US Dollar,14.56,US Dollar,Reinvestment,0
2022/09/01 00:27,025981,802816660,025981,802816660,16.59,US Dollar,16.59,US Dollar,Reinvestment,0
2022/09/01 00:16,002991,802817C20,002991,802817C20,16.20,US Dollar,16.20,US Dollar,Reinvestment,0
2022/09/01 00:10,00908,800778090,004403,802822310,43496.22,US Dollar,43496.22,US Dollar,Cheque,0
2022/09/01 00:19,00908,800778090,004403,802822310,19507.15,US Dollar,19507.15,US Dollar,Credit Card,0
2022/09/01 00:11,00908,800778090,004403,802822310,13625.38,US Dollar,13625.38,US Dollar,ACH,0
2022/09/01 00:04,01420,80283E800,01420,80283E800,848255.88,US Dollar,848255.88,US Dollar,Reinvestment,0
2022/09/01 00:29,070,100428660,005394,80283FB50,106.40,US Dollar,106.40,US Dollar,Credit Card,0
2022/09/01 00:14,070,100428660,005394,80283FB50,94.70,US Dollar,94.70,US Dollar,Cash,0
2022/09/01 00:08,014325,8028401D0,014325,8028401D0,33057.75,US Dollar,33057.75,US Dollar,Reinvestment,0
2022/09/01 00:06,002845,8028415C0,002845,8028415C0,71511.67,US Dollar,71511.67,US Dollar,Reinvestment,0
2022/09/01 00:11,001,800F08A30,002845,8028415C0,9659.89,US Dollar,9659.89,US Dollar,Cheque,0
2022/09/01 00:28,001,800F08A30,002845,8028415C0,9158.00,US Dollar,9158.00,US Dollar,Credit Card,0
2022/09/01 00:08,024132,802843610,024132,802843610,2535.48,US Dollar,2535.48,US Dollar,Reinvestment,0
2022/09/01 00:27,035751,802843E00,035751,802843E00,462.49,US Dollar,462.49,US Dollar,Reinvestment,0
2022/09/01 00:05,016163,802843D60,016163,802843D60,3.47,US Dollar,3.47,US Dollar,Reinvestment,0
2022/09/01 00:28,011904,80283CC40,011904,80283CC40,1823.14,US Dollar,1823.14,US Dollar,Reinvestment,0
2022/09/01 00:08,001,80283CC90,001,80283CC90,1508.10,US Dollar,1508.10,US Dollar,Reinvestment,0
2022/09/01 00:04,014549,80283CD30,014549,80283CD30,489.82,US Dollar,489.82,US Dollar,Reinvestment,0
2022/09/01 00:18,022164,80283CF10,022164,80283CF10,8037.21,US Dollar,8037.21,US Dollar,Reinvestment,0
2022/09/01 00:10,016031,8012408E0,016031,8012408E0,14726.26,US Dollar,14726.26,US Dollar,Reinvestment,0
2022/09/01 00:16,034349,80283DE00,034349,80283DE00,17671.47,US Dollar,17671.47,US Dollar,Reinvestment,0
2022/09/01 00:16,024132,80283E290,024132,80283E290,42427.49,US Dollar,42427.49,US Dollar,Reinvestment,0
2022/09/01 00:08,006179,80283E2E0,006179,80283E2E0,36711.21,US Dollar,36711.21,US Dollar,Reinvestment,0
2022/09/01 00:16,031794,80283E470,031794,80283E470,775.02,US Dollar,775.02,US Dollar,Reinvestment,0
2022/09/01 00:14,005140,80283F780,005140,80283F780,3643.78,US Dollar,3643.78,US Dollar,Reinvestment,0
2022/09/01 00:17,001853,80283F8C0,001853,80283F8C0,42933.02,US Dollar,42933.02,US Dollar,Reinvestment,0
2022/09/01 00:04,034118,80283FC80,013264,802840B40,22669.27,US Dollar,22669.27,US Dollar,ACH,0
2022/09/01 00:16,036792,80283FE60,036792,80283FE60,13122.47,US Dollar,13122.47,US Dollar,Reinvestment,0
2022/09/01 00:27,014325,8028409B0,014325,8028409B0,4744.22,US Dollar,4744.22,US Dollar,Reinvestment,0
2022/09/01 00:29,002439,802841290,002439,802841290,5483.83,US Dollar,5483.83,US Dollar,Reinvestment,0
2022/09/01 00:12,004403,802841330,004403,802841330,9184.38,US Dollar,9184.38,US Dollar,Reinvestment,0
2022/09/01 00:24,001244,802841880,001244,802841880,25619.89,US Dollar,25619.89,US Dollar,Reinvestment,0
2022/09/01 00:04,03480,8028419C0,013145,802840F70,19774.40,US Dollar,19774.40,US Dollar,Wire,0
2022/09/01 00:17,015730,802841B00,015730,802841B00,57845.18,US Dollar,57845.18,US Dollar,Reinvestment,0
2022/09/01 00:24,001411,80283CB00,001411,80283CB00,22.93,US Dollar,22.93,US Dollar,Reinvestment,0
2022/09/01 00:14,010,80283E240,010,80283E240,12.05,US Dollar,12.05,US Dollar,Reinvestment,0
2022/09/01 00:18,006179,80283E2E0,006179,80283E2E0,24.94,US Dollar,24.94,US Dollar,Reinvestment,0
2022/09/01 00:03,011471,80283FCD0,011471,80283FCD0,23.65,US Dollar,23.65,US Dollar,Reinvestment,0
2022/09/01 00:14,014325,8028409B0,014325,8028409B0,13.46,US Dollar,13.46,US Dollar,Reinvestment,0
2022/09/01 00:19,004403,802841330,004403,802841330,18.37,US Dollar,18.37,US Dollar,Reinvestment,0
2022/09/01 00:10,002439,802841A60,002439,802841A60,4.50,US Dollar,4.50,US Dollar,Reinvestment,0
2022/09/01 00:16,015730,802841B00,015730,802841B00,7.85,US Dollar,7.85,US Dollar,Reinvestment,0
2022/09/01 00:04,022736,801CCD160,022736,801CCD160,338409.51,US Dollar,338409.51,US Dollar,Reinvestment,0
2022/09/01 00:04,01729,8006544F0,022736,801CCD160,5450.62,US Dollar,5450.62,US Dollar,Cheque,0
2022/09/01 00:02,01729,8006544F0,022736,801CCD160,5640.92,US Dollar,5640.92,US Dollar,Credit Card,0
2022/09/01 00:07,002991,8027FFDA0,002991,8027FFDA0,323002.13,US Dollar,323002.13,US Dollar,Reinvestment,0
2022/09/01 00:19,00701,802800B00,00701,802800B00,124415.31,US Dollar,124415.31,US Dollar,Reinvestment,0
2022/09/01 00:04,021940,802801E00,021940,802801E00,62.77,US Dollar,62.77,US Dollar,Reinvestment,0
2022/09/01 00:07,00701,802801E50,00701,802801E50,1022.11,US Dollar,1022.11,US Dollar,Reinvestment,0
2022/09/01 00:03,01467,8027440F0,002053,802800310,3575224.76,US Dollar,3575224.76,US Dollar,Cheque,0
2022/09/01 00:22,01467,8027440F0,002053,802800310,5116740.09,US Dollar,5116740.09,US Dollar,Cash,0
2022/09/01 00:25,021940,802801E00,021940,802801E00,10.19,US Dollar,10.19,US Dollar,Reinvestment,0
2022/09/01 00:24,002952,80284DB70,002952,80284DB70,13.21,US Dollar,13.21,US Dollar,Reinvestment,0
2022/09/01 00:14,004523,80284E2D0,004523,80284E2D0,1793.48,US Dollar,1793.48,US Dollar,Reinvestment,0
2022/09/01 00:21,011904,80284F280,011904,80284F280,153171.99,US Dollar,153171.99,US Dollar,Reinvestment,0
2022/09/01 00:14,035569,80284F2D0,035569,80284F2D0,179.73,US Dollar,179.73,US Dollar,Reinvestment,0
2022/09/01 00:23,011904,80284F280,011904,80284F280,10.35,US Dollar,10.35,US Dollar,Reinvestment,0
2022/09/01 00:12,002053,80284FCE0,002053,80284FCE0,20.17,US Dollar,20.17,US Dollar,Reinvestment,0
2022/09/01 00:20,004866,80284F960,004866,80284F960,4652200.97,US Dollar,4652200.97,US Dollar,Reinvestment,0
2022/09/01 00:29,006129,80284F6F0,006129,80284F6F0,669149.65,US Dollar,669149.65,US Dollar,Reinvestment,0
2022/09/01 00:22,010,800174D50,006129,80284F6F0,387.88,US Dollar,387.88,US Dollar,Cheque,0
2022/09/01 00:27,010,800174D50,006129,80284F6F0,137.30,US Dollar,137.30,US Dollar,Cash,0
2022/09/01 00:02,001,800776160,001047,802850DA0,164272.33,US Dollar,164272.33,US Dollar,Cheque,0
2022/09/01 00:14,001,800776160,001047,802850DA0,117888.91,US Dollar,117888.91,US Dollar,Cash,0
2022/09/01 00:24,001,800776160,001047,802850DA0,43319.84,US Dollar,43319.84,US Dollar,Wire,0
2022/09/01 00:29,006803,802850F30,006803,802850F30,8.25,US Dollar,8.25,US Dollar,Reinvestment,0
